,net_value,netval_pctchg,benchmark_nv,benchmark_pctchg
2016-12-16,208131197.9682592,0.002735430919933446,1.512341789744825,0.0016754410759465266
2016-12-19,207134192.67661887,-0.004790273161221936,1.5046365102014343,-0.005094932637344396
2016-12-20,205872484.11386737,-0.006091261642742429,1.4956336839650293,-0.005983389460089472
2016-12-21,207492110.92808285,0.00786713591758903,1.5089544190848019,0.008906415563240344
2016-12-22,207087503.82103512,-0.0019499879067111925,1.5076599458617308,-0.0008578610504723638
2016-12-23,205172165.33820397,-0.009248933168301554,1.4949715319846524,-0.00841596535870437
2016-12-26,206435124.85521534,0.006155608461457351,1.501661526890828,0.004474998194309521
2016-12-27,206052680.93494034,-0.0018526106957003075,1.4989426811415048,-0.0018105583053410479
2016-12-28,205129275.35484758,-0.004481405317819265,1.4923905404018922,-0.004371174976899539
2016-12-29,205079770.21392015,-0.0002413363028841431,1.490526616475697,-0.0012489518498913776
2016-12-30,205979627.30168813,0.004387839360407542,1.496093212919602,0.003734650815607088
2017-01-03,212645039.70428473,0.032359571137751786,1.510622770886827,0.00971166625298081
2017-01-04,214367241.87034175,0.008098952923858427,1.522412465994089,0.0078045262751738065
2017-01-05,214635462.51576394,0.0012512203034473757,1.5221763059874358,-0.00015512222339753023
2017-01-06,213189971.17176223,-0.006734634282047125,1.513081230454652,-0.0059750473693543915
2017-01-09,214423891.85907596,0.00578789274435243,1.5204190947455867,0.0048496168898546355
2017-01-10,213827184.50866297,-0.002782839846994123,1.517874532821269,-0.001673592454285333
2017-01-11,213010920.3401904,-0.003817401282948163,1.507128145165409,-0.007079891930122706
2017-01-12,211943434.31527993,-0.005011414547224313,1.4995026402462752,-0.0050596261131444775
2017-01-13,212905329.07339722,0.004538450371085467,1.5005368176840228,0.0006896803046494426
2017-01-16,213940772.63958752,0.004863399007891234,1.5003258782101374,-0.00014057600679928672
2017-01-17,214445601.10875604,0.0023596646068908544,1.50344942763402,0.0020819139823202715
2017-01-18,215545934.96798894,0.005131062859502933,1.5093292468235913,0.003910885914416351
2017-01-19,214604252.99678344,-0.0043688226889797566,1.5047749971412208,-0.003017399743598048
2017-01-20,216048362.86063755,0.006729176349900889,1.5163457075150406,0.007689329232478004
2017-01-23,216456142.3675149,0.0018874454843260668,1.5205001801143783,0.002739792501635918
2017-01-24,216899169.7050448,0.0020467302645432728,1.520667458235837,0.00011001519345188449
2017-01-25,217601139.11157206,0.0032363858629880227,1.5258441307797619,0.003404210773294558
2017-01-26,218632828.29566288,0.004741193857270343,1.5312933929887822,0.0035713098730705273
2017-02-03,216590815.2554145,-0.009339919609359537,1.5206861702440198,-0.006926969575738351
2017-02-06,217248286.7894607,0.003035546697909952,1.5246241892028096,0.0025896329143033636
2017-02-07,216330065.6490647,-0.004226597843258739,1.5212252026343254,-0.002229393048172379
2017-02-08,217020823.12975904,0.0031930720245558764,1.5291813767608609,0.005230109330793153
2017-02-09,218034332.80550528,0.004670103362110378,1.5350592072345866,0.0038437758679590317
2017-02-10,218842303.04005665,0.00370570186885244,1.5428307471741025,0.005062697192974364
2017-02-13,220810604.56825647,0.008994154698872547,1.5531305777264728,0.0066759303126644465
2017-02-14,221011078.044469,0.0009078978638934476,1.5529177851310043,-0.00013700882496303635
2017-02-15,219853410.42793626,-0.005238052439614838,1.5465488774377023,-0.004101252335624972
2017-02-16,221125734.33218503,0.005787146543563937,1.5552359498355468,0.005617069414732612
2017-02-17,220405789.75630063,-0.00325581542129727,1.5464263002246794,-0.00566451001328705
2017-02-20,223769727.96697402,0.015262476609134712,1.5690030612664594,0.014599312646519147
2017-02-21,224105021.9891368,0.0014983886569870375,1.5741693834483699,0.003292741938782706
